Organism,Seq,Positions,,,,
Pseudo,1528,328-424,,,,
Pseudo,1529,88-112,312-560,,,
Pseudo,1530,128-168,368-456,,,
Pseudo,1531,240-496,,,,
Pseudo,1532,400-464,,,,
Pseudo,1533,368-384,464-560,,,
Pseudo,1534,240-472,,,,
Pseudo,1535,344-424,,,,
Pseudo,1536,376-432,512-560,,,
Pseudo,1537,456-496,,,,
Pseudo,1538,0-64,152-416,464-472,,
Pseudo,1539,368-512,,,,
Pseudo,1540,368-448,,,,
Pseudo,1541,248-272,384-520,,,
Pseudo,1542,224-560,,,,
Pseudo,1543,0-88,136-224,520-544,,
Pseudo,1544,24-104,208-432,496-520,,
Pseudo,1545,376-464,,,,
Pseudo,1546,400-544,,,,
Pseudo,1547,112-176,240-280,504-560,,
Pseudo,1548,0-56,232-296,376-512,,
Pseudo,1549,0-168,288-560,,,
Pseudo,1550,336-424,,,,
Pseudo,1551,304-472,,,,
Pseudo,1552,256-392,,,,
Pseudo,1553,0-16,104-232,328-432,,
Pseudo,1554,0-40,512-560,,,
Pseudo,1555,72-120,184-352,424-488,,
Pseudo,1556,104-464,,,,
Pseudo,1557,104-168,296-552,,,
Pseudo,1558,88-184,264-560,,,
Pseudo,1559,120-312,328-496,,,
Pseudo,1560,0-216,312-376,,,
Pseudo,1561,392-560,,,,
Pseudo,1562,224-288,376-560,,,
Pseudo,1563,416-440,,,,
Pseudo,1564,416-488,,,,
Pseudo,1565,64-232,352-376,440-544,,
Pseudo,1566,208-456,,,,
Pseudo,1567,200-288,,,,
Pseudo,1568,72-144,264-448,,,
Pseudo,1569,48-72,352-448,,,
Pseudo,1570,376-560,,,,
Pseudo,1571,344-384,,,,
Pseudo,1572,160-536,,,,
Pseudo,1573,200-256,344-480,,,
Pseudo,1574,320-544,,,,
Pseudo,1575,192-248,344-560,,,
Pseudo,1576,104-176,344-560,,,
Pseudo,1577,376-552,,,,
Pseudo,1578,328-400,,,,
Pseudo,1579,32-136,320-560,,,
Pseudo,1580,312-480,,,,
Pseudo,1581,0-8,72-112,344-400,456-560,
Pseudo,1582,216-560,,,,
Pseudo,1583,0-96,,,,
Pseudo,1584,328-400,512-560,,,
Pseudo,1585,72-136,344-488,,,
Pseudo,1586,72-216,248-272,288-320,408-560,
Pseudo,1587,304-504,,,,
Pseudo,1588,96-240,,,,
Pseudo,1589,352-416,,,,
Pseudo,1590,288-552,,,,
Pseudo,1591,336-368,464-544,,,
Pseudo,1592,224-304,432-512,,,
Pseudo,1593,216-296,392-440,,,
Pseudo,1594,256-512,,,,
Pseudo,1595,80-104,440-472,,,
Pseudo,1596,104-232,304-560,,,
Pseudo,1597,0-184,272-520,,,
Pseudo,1598,352-560,,,,
Pseudo,1599,536-560,,,,
Pseudo,1600,312-448,,,,
Pseudo,1601,448-536,,,,
Pseudo,1602,0-64,136-296,360-416,,
Pseudo,1603,0-48,376-464,,,
Pseudo,1604,88-128,208-440,,,
Pseudo,1605,0-32,248-520,,,
Pseudo,1606,336-560,,,,
Pseudo,1607,328-512,,,,
Pseudo,1608,0-144,224-272,472-560,,
Pseudo,1609,120-240,384-424,,,
Pseudo,1610,128-560,,,,
Pseudo,1611,232-408,,,,
Pseudo,1612,72-88,200-424,504-560,,
Pseudo,1613,272-544,,,,
Pseudo,1614,392-512,,,,
Pseudo,1615,224-480,,,,
Pseudo,1616,432-504,,,,
Pseudo,1617,224-384,488-536,,,
Pseudo,1618,8-80,192-216,328-488,,
Pseudo,1619,336-408,,,,
Pseudo,1620,360-448,,,,
Pseudo,1621,336-424,,,,
Pseudo,1622,112-160,384-448,,,
Pseudo,1623,224-312,456-536,,,
Pseudo,1624,0-216,384-496,,,
Pseudo,1625,288-384,,,,
Pseudo,1626,288-512,,,,
Pseudo,1627,416-464,,,,
Pseudo,1628,328-392,,,,
Pseudo,1629,320-432,,,,
Pseudo,1630,104-136,256-312,376-480,,
Pseudo,1631,0-8,336-560,,,
Pseudo,1632,232-272,400-424,488-528,,
Pseudo,1633,192-560,,,,
Pseudo,1634,0-16,224-352,440-520,,
Pseudo,1635,24-120,408-552,,,
Pseudo,1636,,,,,
Pseudo,1637,120-544,,,,
Pseudo,1638,0-16,392-440,512-560,,
Pseudo,1639,16-104,216-440,,,
Pseudo,1640,0-56,144-288,416-472,,
Pseudo,1641,72-136,,,,
Pseudo,1642,248-488,,,,
Pseudo,1643,304-448,,,,
Pseudo,1644,352-520,,,,
Pseudo,1645,32-88,344-560,,,
Pseudo,1646,72-88,192-200,392-544,,
Pseudo,1647,64-144,400-560,,,
Pseudo,1648,176-200,392-544,,,
Pseudo,1649,368-480,,,,
Pseudo,1650,0-32,184-360,456-512,,
Pseudo,1651,72-104,,,,
Pseudo,1652,120-560,,,,
Pseudo,1653,280-456,,,,
Pseudo,1654,40-72,152-264,328-504,,
Pseudo,1655,288-512,,,,
Pseudo,1656,96-144,304-344,432-528,,
Pseudo,1657,64-320,488-536,,,
Pseudo,1658,8-40,416-448,,,
Pseudo,1659,40-168,360-472,,,
Pseudo,1660,344-544,,,,
Pseudo,1661,0-304,,,,
Pseudo,1662,272-328,432-560,,,
Pseudo,1663,360-544,,,,
Pseudo,1664,232-448,,,,
Pseudo,1665,96-128,376-560,,,
Pseudo,1666,280-496,,,,
Pseudo,1667,104-144,272-312,400-544,,
Pseudo,1668,0-8,104-152,288-560,,
Pseudo,1669,280-544,,,,
Pseudo,1670,312-376,480-512,,,
Pseudo,1671,0-24,336-560,,,
Pseudo,1672,0-88,224-248,432-488,,
Pseudo,1673,0-24,392-560,,,
Pseudo,1674,264-464,,,,
Pseudo,1675,0-16,272-336,424-504,,
Pseudo,1676,288-544,,,,
Pseudo,1677,32-80,160-216,360-408,,
Pseudo,1678,384-544,,,,
Pseudo,1679,128-232,352-408,,,
Pseudo,1680,176-480,,,,
Pseudo,1681,184-216,232-248,280-320,336-464,
Pseudo,1682,168-240,304-464,528-552,,
Pseudo,1683,184-464,,,,
Pseudo,1684,360-560,,,,
Pseudo,1685,384-528,,,,
Pseudo,1686,304-448,,,,
Pseudo,1687,152-224,376-528,,,
Pseudo,1688,328-408,,,,
Pseudo,1689,360-480,,,,
Pseudo,1690,,,,,
Pseudo,1691,392-440,,,,
Pseudo,1692,216-280,328-480,,,
Pseudo,1693,64-200,320-496,,,
Pseudo,1694,0-312,400-440,504-552,,
Pseudo,1695,120-232,328-448,,,
Pseudo,1696,336-536,,,,
Pseudo,1697,312-544,,,,
Pseudo,1698,256-464,,,,
Pseudo,1699,304-560,,,,
Pseudo,1700,160-408,,,,
Pseudo,1701,272-416,,,,
Pseudo,1702,280-472,,,,
Pseudo,1703,40-72,360-400,,,
Pseudo,1704,408-560,,,,
Pseudo,1705,136-232,424-560,,,
Pseudo,1706,352-560,,,,
Pseudo,1707,88-176,304-352,400-560,,
Pseudo,1708,336-456,,,,
Pseudo,1709,0-200,248-472,,,
Pseudo,1710,32-56,176-464,,,
Pseudo,1711,56-112,368-416,504-544,,
Pseudo,1712,240-544,,,,
Pseudo,1713,376-512,,,,
Pseudo,1714,224-472,,,,
Pseudo,1715,360-544,,,,
Pseudo,1716,344-432,,,,
Pseudo,1717,376-560,,,,
Pseudo,1718,368-456,,,,
Pseudo,1719,248-536,,,,
Pseudo,1720,360-400,,,,
Pseudo,1721,0-264,368-552,,,
Pseudo,1722,248-528,,,,
Pseudo,1723,0-40,160-448,,,
Pseudo,1724,88-120,232-256,408-456,,
Pseudo,1725,248-280,376-440,,,
Pseudo,1726,96-216,336-560,,,
Pseudo,1727,0-104,272-496,,,
Pseudo,1728,304-328,392-560,,,
Pseudo,1729,72-112,400-488,,,
Pseudo,1730,48-272,,,,
Pseudo,1731,56-104,384-440,,,
Pseudo,1732,376-416,496-560,,,
Pseudo,1733,320-440,,,,
Pseudo,1734,472-528,,,,
Pseudo,1735,64-104,384-464,,,
Pseudo,1736,288-464,,,,
Pseudo,1737,0-64,152-288,400-464,,
Pseudo,1738,408-496,,,,
Pseudo,1739,392-456,,,,
Pseudo,1740,416-512,,,,
Pseudo,1741,0-128,384-472,,,
Pseudo,1742,104-144,360-504,,,
Pseudo,1743,264-496,,,,
Pseudo,1744,248-344,,,,
Pseudo,1745,168-224,,,,
Pseudo,1746,40-320,448-536,,,
Pseudo,1747,0-56,224-232,,,
Pseudo,1748,184-224,240-456,,,
Pseudo,1749,352-528,,,,
Pseudo,1750,64-168,464-512,,,
Pseudo,1751,368-544,,,,
Pseudo,1752,0-72,320-448,,,
Pseudo,1753,40-128,176-528,,,
Pseudo,1754,312-440,,,,
Pseudo,1755,376-432,,,,
Pseudo,1756,0-72,336-552,,,
Pseudo,1757,96-128,280-312,416-528,,
Pseudo,1758,240-368,,,,
Pseudo,1759,272-296,488-520,,,
Pseudo,1760,328-400,,,,
Pseudo,1761,320-408,,,,
Pseudo,1762,328-448,,,,
Pseudo,1763,0-216,392-464,,,
Pseudo,1764,0-40,216-256,408-560,,
Pseudo,1765,8-48,240-280,336-472,,
Pseudo,1766,320-536,,,,
Pseudo,1767,192-248,328-560,,,
Pseudo,1768,64-144,312-552,,,
Pseudo,1769,0-112,344-560,,,
Pseudo,1770,256-280,384-480,,,
Pseudo,1771,272-472,528-560,,,
Pseudo,1772,264-496,,,,
Pseudo,1773,144-200,296-320,392-560,,
Pseudo,1774,440-496,,,,
Pseudo,1775,304-456,,,,
Pseudo,1776,160-512,,,,
Pseudo,1777,248-464,,,,
Pseudo,1778,120-152,232-328,,,
Pseudo,1779,288-312,384-560,,,
Pseudo,1780,184-216,320-432,,,
Pseudo,1781,80-104,280-328,456-488,,
Pseudo,1782,352-560,,,,
Pseudo,1783,8-72,392-480,,,
Pseudo,1784,0-32,296-400,,,
Pseudo,1785,0-400,488-528,,,
Pseudo,1786,128-160,272-560,,,
Pseudo,1787,0-240,440-480,,,
Pseudo,1788,360-440,,,,
Pseudo,1789,256-320,392-496,,,
Pseudo,1790,264-560,,,,
Pseudo,1791,320-528,,,,
Pseudo,1792,240-272,352-512,,,
Pseudo,1793,408-488,,,,
Pseudo,1794,176-488,,,,
Pseudo,1795,144-352,536-560,,,
Pseudo,1796,392-440,,,,
Pseudo,1797,48-104,272-320,416-448,,
Pseudo,1798,0-456,,,,
Pseudo,1799,248-560,,,,
Pseudo,1800,160-192,312-328,360-448,528-552,
Pseudo,1801,72-176,232-560,,,
Pseudo,1802,384-544,,,,
Pseudo,1803,0-88,,,,
Pseudo,1804,352-560,,,,
Pseudo,1805,8-560,,,,
Pseudo,1806,0-56,128-168,432-560,,
Pseudo,1807,0-280,392-480,,,
Pseudo,1808,368-400,512-560,,,
Pseudo,1809,240-288,384-440,,,
Pseudo,1810,8-32,200-400,472-552,,
Pseudo,1811,128-176,272-560,,,
Pseudo,1812,392-520,,,,
Pseudo,1813,408-448,,,,
Pseudo,1814,368-512,,,,
Pseudo,1815,168-184,304-408,,,
Pseudo,1816,8-40,184-216,296-312,400-488,
Pseudo,1817,184-248,368-496,,,
Pseudo,1818,336-488,,,,
Pseudo,1819,0-48,184-256,392-520,,
Pseudo,1820,80-104,408-552,,,
Pseudo,1821,,,,,
Pseudo,1822,8-216,432-496,,,
Pseudo,1823,80-192,384-448,,,
Pseudo,1824,448-560,,,,
Pseudo,1825,424-472,,,,
Pseudo,1826,352-448,,,,
Pseudo,1827,312-560,,,,
Pseudo,1828,392-488,,,,
Pseudo,1829,264-496,,,,
Pseudo,1830,272-512,,,,
Pseudo,1831,384-408,,,,
Pseudo,1832,96-120,368-560,,,
Pseudo,1833,360-440,528-560,,,
Pseudo,1834,112-144,440-536,,,
Pseudo,1835,320-392,472-536,,,
Pseudo,1836,320-448,,,,
Pseudo,1837,304-376,,,,
Pseudo,1838,152-224,352-384,,,
Pseudo,1839,232-392,416-440,464-536,,
Pseudo,1840,0-56,184-272,448-488,,
Pseudo,1841,280-416,,,,
Pseudo,1842,320-392,,,,
Pseudo,1843,400-552,,,,
Pseudo,1844,176-240,392-464,,,
Pseudo,1845,64-120,368-528,,,
Pseudo,1846,320-384,440-496,,,
Pseudo,1847,384-512,,,,
Pseudo,1848,264-496,,,,
Pseudo,1849,360-472,536-560,,,
Pseudo,1850,392-448,,,,
Pseudo,1851,432-560,,,,
Pseudo,1852,400-456,,,,
Pseudo,1853,400-488,,,,
Pseudo,1854,288-504,,,,
Pseudo,1855,336-560,,,,
Pseudo,1856,160-424,,,,
Pseudo,1857,368-472,,,,
Pseudo,1858,336-544,,,,
Pseudo,1859,320-544,,,,
Pseudo,1860,224-456,,,,
Pseudo,1861,272-336,536-560,,,
Pseudo,1862,360-456,,,,
Pseudo,1863,16-56,208-464,,,
Pseudo,1864,160-192,352-384,464-560,,
Pseudo,1865,288-384,408-544,,,
Pseudo,1866,368-464,528-536,,,
Pseudo,1867,360-560,,,,
Pseudo,1868,400-496,,,,
Pseudo,1869,0-304,408-488,,,
Pseudo,1870,144-208,288-392,536-560,,
Pseudo,1871,104-432,,,,
Pseudo,1872,216-288,392-456,,,
Pseudo,1873,232-560,,,,
Pseudo,1874,88-448,,,,
Pseudo,1875,0-8,80-248,408-536,,
Pseudo,1876,40-64,368-552,,,
Pseudo,1877,448-560,,,,
Pseudo,1878,320-400,,,,
Pseudo,1879,224-256,400-488,,,
Pseudo,1880,32-112,224-248,400-432,,
Pseudo,1881,256-280,296-448,,,
Pseudo,1882,0-16,272-440,,,
Pseudo,1883,48-120,224-264,376-488,,
Pseudo,1884,192-240,376-480,,,
Pseudo,1885,320-488,,,,
Pseudo,1886,256-464,,,,
Pseudo,1887,192-440,528-552,,,
Pseudo,1888,240-280,384-440,488-544,,
Pseudo,1889,288-552,,,,
Pseudo,1890,256-416,,,,
Pseudo,1891,128-152,368-408,,,
Pseudo,1892,264-352,,,,
Pseudo,1893,448-560,,,,
Pseudo,1894,32-152,248-512,,,
Pseudo,1895,0-552,,,,
Pseudo,1896,168-176,200-240,472-560,,
Pseudo,1897,384-544,,,,
Pseudo,1898,248-440,,,,
Pseudo,1899,208-560,,,,
Pseudo,1900,232-464,,,,
Pseudo,1901,272-384,,,,
Pseudo,1902,280-528,,,,
Pseudo,1903,8-144,264-552,,,
Pseudo,1904,0-72,296-448,,,
Pseudo,1905,0-16,360-560,,,
Pseudo,1906,8-48,192-312,440-520,,
Pseudo,1907,144-224,368-408,,,
Pseudo,1908,384-496,,,,
Pseudo,1909,176-464,,,,
Pseudo,1910,0-80,264-296,376-464,,
Pseudo,1911,32-112,224-272,384-504,,
Pseudo,1912,224-496,,,,
Pseudo,1913,288-296,472-552,,,
Pseudo,1914,24-120,320-456,,,
Pseudo,1915,360-520,,,,
Pseudo,1916,144-184,304-560,,,
Pseudo,1917,0-24,376-432,,,
Pseudo,1918,0-128,192-464,,,
Pseudo,1919,272-392,,,,
Pseudo,1920,376-440,,,,
Pseudo,1921,344-528,,,,
Pseudo,1922,72-96,248-472,,,
Pseudo,1923,192-256,312-456,,,
Pseudo,1924,192-248,336-456,,,
Pseudo,1925,384-464,,,,
Pseudo,1926,320-400,496-512,,,
Pseudo,1927,336-528,,,,
Pseudo,1928,288-384,,,,
Pseudo,1929,72-256,392-504,,,
Pseudo,1930,0-40,248-280,448-544,,
Pseudo,1931,8-48,280-496,,,
Pseudo,1932,48-64,296-424,,,
Pseudo,1933,0-80,400-560,,,
Pseudo,1934,376-560,,,,
Pseudo,1935,0-16,296-560,,,
Pseudo,1936,152-208,344-432,,,
Pseudo,1937,376-440,,,,
Pseudo,1938,168-440,,,,
Pseudo,1939,184-216,328-344,432-440,456-560,
Pseudo,1940,88-104,,,,
Pseudo,1941,280-520,,,,
Pseudo,1942,8-72,128-240,336-560,,
Pseudo,1943,336-464,,,,
Pseudo,1944,496-560,,,,
Pseudo,1945,96-392,,,,
Pseudo,1946,24-520,,,,
Pseudo,1947,128-240,376-560,,,
