Organism,Seq,Positions,,,
Strepto,1906,463-517,,,
Strepto,1907,310-435,,,
Strepto,1908,118-239,520-556,,
Strepto,1909,374-460,,,
Strepto,1910,150-226,,,
Strepto,1911,544-613,,,
Strepto,1912,436-486,,,
Strepto,1913,411-537,,,
Strepto,1914,355-402,407-500,,
Strepto,1915,390-480,,,
Strepto,1916,,,,
Strepto,1917,,,,
Strepto,1918,445-521,,,
Strepto,1919,267-329,,,
Strepto,1920,306-439,,,
Strepto,1921,429-524,,,
Strepto,1922,133-210,,,
Strepto,1923,364-432,506-558,,
Strepto,1924,291-353,,,
Strepto,1925,370-443,508-596,,
Strepto,1926,290-339,,,
Strepto,1927,48-105,,,
Strepto,1928,73-133,,,
Strepto,1929,376-443,,,
Strepto,1930,415-524,,,
Strepto,1931,374-453,,,
Strepto,1932,524-567,,,
Strepto,1933,,,,
Strepto,1934,,,,
Strepto,1935,,,,
Strepto,1936,,,,
Strepto,1937,196-287,337-429,,
Strepto,1938,226-320,,,
Strepto,1939,398-460,550-597,,
Strepto,1940,,,,
Strepto,1941,361-443,,,
Strepto,1942,104-149,,,
Strepto,1943,423-472,,,
Strepto,1944,63-105,,,
Strepto,1945,259-319,332-478,,
Strepto,1946,284-329,,,
Strepto,1947,455-521,,,
Strepto,1948,404-467,,,
Strepto,1949,149-211,292-358,,
Strepto,1950,,,,
Strepto,1951,,,,
Strepto,1952,344-505,,,
Strepto,1953,392-460,,,
Strepto,1954,,,,
Strepto,1955,,,,
Strepto,1956,261-327,390-540,,
Strepto,1957,0-71,400-511,519-576,
Strepto,1958,7-51,182-275,,
Strepto,1959,,,,
Strepto,1960,301-487,,,
Strepto,1961,87-126,,,
Strepto,1962,328-466,,,
Strepto,1963,304-353,440-494,,
Strepto,1964,,,,
Strepto,1965,,,,
Strepto,1966,425-613,,,
Strepto,1967,319-407,495-531,,
Strepto,1968,489-613,,,
Strepto,1969,213-262,268-461,,
Strepto,1970,,,,
Strepto,1971,33-82,,,
Strepto,1972,,,,
Strepto,1973,386-458,,,
Strepto,1974,303-421,436-477,,
Strepto,1975,397-505,,,
Strepto,1976,272-319,,,
Strepto,1977,219-276,352-402,,
Strepto,1978,448-490,,,
Strepto,1979,472-577,,,
Strepto,1980,,,,
Strepto,1981,79-151,,,
Strepto,1982,416-504,,,
Strepto,1983,295-341,,,
Strepto,1984,375-500,,,
Strepto,1985,451-525,,,
Strepto,1986,304-442,,,
Strepto,1987,431-517,,,
Strepto,1988,206-255,,,
Strepto,1989,336-419,513-613,,
Strepto,1990,389-475,,,
Strepto,1991,224-273,554-590,,
Strepto,1992,386-436,,,
Strepto,1993,350-405,,,
Strepto,1994,446-542,,,
Strepto,1995,8-90,,,
Strepto,1996,290-348,353-446,,
Strepto,1997,98-146,,,
Strepto,1998,334-404,408-466,,
Strepto,1999,309-442,,,
Strepto,2000,374-505,,,
Strepto,2001,297-351,446-488,,
Strepto,2002,425-508,,,
Strepto,2003,576-613,,,
Strepto,2004,258-342,,,
Strepto,2005,143-245,365-404,526-566,
Strepto,2006,,,,
Strepto,2007,,,,
Strepto,2008,229-375,,,
Strepto,2009,391-538,,,
Strepto,2010,366-411,443-522,,
Strepto,2011,188-305,,,
Strepto,2012,,,,
Strepto,2013,334-503,,,
Strepto,2014,469-532,,,
Strepto,2015,323-387,,,
Strepto,2016,408-463,,,
Strepto,2017,309-463,,,
Strepto,2018,308-379,401-473,,
Strepto,2019,407-451,,,
Strepto,2020,,,,
Strepto,2021,,,,
Strepto,2022,396-432,506-578,,
Strepto,2023,,,,
Strepto,2024,386-484,,,
Strepto,2025,421-490,,,
Strepto,2026,217-273,332-496,,
Strepto,2027,136-273,,,
Strepto,2028,392-449,,,
Strepto,2029,205-266,419-484,,
Strepto,2030,201-278,,,
Strepto,2031,557-613,,,
Strepto,2032,233-274,,,
Strepto,2033,359-402,413-485,,
Strepto,2034,270-445,,,
Strepto,2035,58-110,501-541,,
Strepto,2036,575-612,,,
Strepto,2037,206-304,409-449,,
Strepto,2038,348-405,,,
Strepto,2039,425-481,,,
Strepto,2040,67-105,,,
Strepto,2041,,,,
Strepto,2042,199-248,544-613,,
Strepto,2043,,,,
Strepto,2044,330-428,,,
Strepto,2045,,,,
Strepto,2046,19-63,389-444,,
Strepto,2047,,,,
Strepto,2048,335-462,,,
Strepto,2049,58-144,425-480,,
Strepto,2050,,,,
Strepto,2051,395-433,567-613,,
Strepto,2052,,,,
Strepto,2053,377-543,,,
Strepto,2054,195-251,,,
Strepto,2055,392-532,,,
Strepto,2056,422-470,,,
Strepto,2057,540-613,,,
Strepto,2058,496-535,,,
Strepto,2059,310-347,399-522,,
Strepto,2060,312-403,,,
Strepto,2061,398-498,,,
Strepto,2062,356-409,,,
Strepto,2063,503-560,,,
Strepto,2064,0-48,414-559,,
Strepto,2065,249-298,,,
Strepto,2066,304-382,,,
Strepto,2067,347-483,,,
Strepto,2068,501-588,,,
Strepto,2069,509-584,,,
Strepto,2070,306-386,395-477,,
Strepto,2071,371-523,,,
Strepto,2072,392-442,,,
Strepto,2073,310-449,,,
Strepto,2074,425-498,,,
Strepto,2075,406-448,,,
Strepto,2076,411-459,,,
Strepto,2077,404-514,,,
Strepto,2078,408-613,,,
Strepto,2079,290-417,,,
Strepto,2080,,,,
Strepto,2081,,,,
Strepto,2082,495-558,,,
Strepto,2083,,,,
Strepto,2084,376-485,,,
Strepto,2085,179-280,355-450,,
Strepto,2086,409-457,,,
Strepto,2087,480-544,,,
Strepto,2088,247-294,,,
Strepto,2089,373-453,,,
Strepto,2090,414-460,,,
Strepto,2091,,,,
Strepto,2092,205-280,294-362,431-484,
Strepto,2093,246-285,304-463,,
Strepto,2094,265-326,,,
Strepto,2095,375-440,457-577,,
Strepto,2096,399-461,,,
Strepto,2097,400-440,,,
Strepto,2098,458-523,,,
Strepto,2099,,,,
Strepto,2100,353-523,,,
Strepto,2101,,,,
Strepto,2102,342-462,,,
Strepto,2103,351-447,,,
Strepto,2104,255-332,367-504,,
Strepto,2105,477-570,,,
Strepto,2106,275-463,,,
Strepto,2107,388-482,,,
Strepto,2108,,,,
Strepto,2109,,,,
Strepto,2110,227-269,287-415,,
Strepto,2111,279-319,428-558,,
Strepto,2112,190-232,392-457,,
Strepto,2113,320-378,,,
Strepto,2114,234-277,,,
Strepto,2115,,,,
Strepto,2116,417-469,,,
Strepto,2117,145-208,,,
Strepto,2118,353-460,,,
Strepto,2119,396-474,,,
Strepto,2120,,,,
Strepto,2121,534-573,,,
Strepto,2122,395-449,,,
Strepto,2123,427-465,,,
Strepto,2124,431-498,,,
Strepto,2125,,,,
Strepto,2126,,,,
Strepto,2127,226-279,456-493,,
Strepto,2128,523-613,,,
Strepto,2129,245-338,,,
Strepto,2130,312-353,469-534,,
Strepto,2131,319-369,422-479,,
Strepto,2132,417-548,,,
Strepto,2133,356-433,,,
Strepto,2134,425-503,,,
Strepto,2135,410-533,,,
Strepto,2136,,,,
Strepto,2137,52-100,246-283,435-483,
Strepto,2138,,,,
Strepto,2139,,,,
Strepto,2140,391-453,475-513,,
Strepto,2141,369-537,,,
Strepto,2142,393-469,,,
Strepto,2143,428-493,,,
Strepto,2144,404-463,,,
Strepto,2145,343-482,,,
Strepto,2146,374-474,,,
Strepto,2147,392-457,,,
Strepto,2148,438-493,,,
Strepto,2149,389-441,456-499,,
Strepto,2150,397-458,,,
Strepto,2151,391-469,,,
Strepto,2152,384-488,,,
Strepto,2153,278-347,,,
Strepto,2154,405-490,,,
Strepto,2155,357-407,414-475,,
Strepto,2156,411-481,,,
Strepto,2157,69-126,442-481,486-529,
Strepto,2158,335-437,,,
Strepto,2159,135-183,187-271,326-388,
Strepto,2160,410-450,,,
Strepto,2161,546-589,,,
Strepto,2162,358-399,409-470,,
Strepto,2163,308-402,,,
Strepto,2164,80-120,,,
Strepto,2165,293-358,,,
Strepto,2166,385-476,,,
Strepto,2167,372-504,,,
Strepto,2168,26-67,,,
Strepto,2169,120-156,216-337,,
Strepto,2170,,,,
Strepto,2171,45-107,166-208,,
Strepto,2172,237-350,,,
Strepto,2173,419-459,,,
Strepto,2174,419-467,,,
Strepto,2175,,,,
Strepto,2176,459-497,,,
Strepto,2177,461-537,,,
Strepto,2178,227-286,365-479,,
Strepto,2179,424-475,,,
Strepto,2180,192-310,322-471,,
Strepto,2181,300-458,,,
Strepto,2182,375-510,564-609,,
Strepto,2183,396-445,,,
Strepto,2184,,,,
Strepto,2185,562-613,,,
Strepto,2186,418-492,,,
Strepto,2187,,,,
Strepto,2188,388-458,,,
Strepto,2189,464-613,,,
Strepto,2190,330-371,377-447,,
Strepto,2191,202-261,386-481,,
Strepto,2192,0-69,494-565,,
Strepto,2193,150-202,,,
Strepto,2194,360-442,,,
Strepto,2195,,,,
Strepto,2196,401-444,449-566,,
Strepto,2197,158-195,278-391,476-530,
Strepto,2198,503-549,,,
Strepto,2199,,,,
Strepto,2200,410-462,,,
Strepto,2201,23-123,404-532,,
Strepto,2202,,,,
Strepto,2203,,,,
Strepto,2204,407-451,,,
Strepto,2205,298-337,342-430,444-488,492-556
Strepto,2206,516-567,,,
Strepto,2207,,,,
Strepto,2208,,,,
Strepto,2209,421-498,,,
Strepto,2210,306-352,453-490,,
Strepto,2211,449-490,555-598,,
Strepto,2212,,,,
Strepto,2213,,,,
Strepto,2214,229-326,,,
Strepto,2215,303-353,,,
Strepto,2216,291-332,,,
Strepto,2217,338-399,,,
Strepto,2218,0-140,144-199,,
Strepto,2219,,,,
Strepto,2220,448-498,523-599,,
Strepto,2221,119-184,,,
Strepto,2222,,,,
Strepto,2223,403-458,,,
Strepto,2224,464-515,,,
Strepto,2225,419-458,,,
Strepto,2226,43-110,206-322,391-443,
Strepto,2227,414-483,,,
Strepto,2228,311-367,415-506,,
Strepto,2229,406-496,539-611,,
Strepto,2230,475-512,,,
Strepto,2231,296-346,515-567,,
Strepto,2232,339-485,,,
Strepto,2233,345-393,,,
Strepto,2234,389-458,,,
Strepto,2235,,,,
Strepto,2236,431-517,,,
Strepto,2237,,,,
Strepto,2238,415-461,,,
Strepto,2239,,,,
Strepto,2240,,,,
Strepto,2241,366-531,,,
Strepto,2242,373-454,,,
Strepto,2243,372-443,,,
Strepto,2244,,,,
Strepto,2245,,,,
Strepto,2246,101-141,,,
Strepto,2247,236-293,378-457,,
Strepto,2248,298-343,392-459,,
Strepto,2249,371-512,,,
Strepto,2250,299-360,464-521,,
Strepto,2251,116-162,,,
Strepto,2252,,,,
Strepto,2253,417-455,,,
Strepto,2254,388-473,,,
Strepto,2255,,,,
Strepto,2256,294-364,379-431,,
Strepto,2257,11-56,63-122,,
Strepto,2258,393-461,,,
Strepto,2259,345-449,,,
Strepto,2260,226-274,278-314,318-361,
Strepto,2261,279-367,425-513,,
Strepto,2262,384-480,,,
Strepto,2263,362-416,425-468,,
Strepto,2264,0-53,482-559,,
Strepto,2265,386-447,,,
Strepto,2266,0-72,445-481,,
