Organism,Seq,Positions,,
Strepto,2234,377-456,,
Strepto,2235,,,
Strepto,2236,425-513,,
Strepto,2237,,,
Strepto,2238,499-580,,
Strepto,2239,,,
Strepto,2240,,,
Strepto,2241,453-528,,
Strepto,2242,356-472,,
Strepto,2243,368-456,,
Strepto,2244,,,
Strepto,2245,,,
Strepto,2246,,,
Strepto,2247,385-457,,
Strepto,2248,352-424,,
Strepto,2249,351-507,,
Strepto,2250,286-359,,
Strepto,2251,,,
Strepto,2252,,,
Strepto,2253,,,
Strepto,2254,387-510,,
Strepto,2255,,,
Strepto,2256,,,
Strepto,2257,14-106,,
Strepto,2258,384-463,,
Strepto,2259,369-443,,
Strepto,2260,,,
Strepto,2261,257-362,,
Strepto,2262,386-476,,
Strepto,2263,0-73,368-463,
Strepto,2264,449-559,,
Strepto,2265,,,
Strepto,2266,0-85,,
